time,F_11,F_12,F_21,F_22,a0_x,a0_y,fiber_angle_deg,beta,beta_equilibrium,stimulus,strain_energy,sigma_11,sigma_12,sigma_21,sigma_22
9.650000000000000355e+00,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.587295883452198186e-01,2.843194971003666915e-01,1.651817595854033982e+01,5.470380651070116951e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.262855538053569537e+00,1.066713084423039959e+01,9.569838241760454389e-01,9.569838241760454389e-01,-3.418366863529026300e+00
9.700000000000001066e+00,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.595741347562418699e-01,2.814559999481441310e-01,1.634712256627961224e+01,5.492979007952707438e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.266537784954075541e+00,1.074971095359694040e+01,9.620138558695020548e-01,9.620138558695021658e-01,-3.419410174102534228e+00
9.750000000000000000e+00,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.604015153480685019e-01,2.786196858033074819e-01,1.617784051142789536e+01,5.515408511151493887e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.270209062501336472e+00,1.083221677876668210e+01,9.668177017210128898e-01,9.668177017210128898e-01,-3.420492115447805404e+00
9.800000000000000711e+00,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.612120742556696795e-01,2.758103484373146674e-01,1.601031145096272112e+01,5.537670422331946174e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.273868563239382024e+00,1.091462564533486734e+01,9.713958658107882949e-01,9.713958658107884059e-01,-3.421611208168106266e+00
9.850000000000001421e+00,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.620061489105186103e-01,2.730277814771844280e-01,1.584451723181215144e+01,5.559765993732436185e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.277515504004132829e+00,1.099691537677153441e+01,9.757490314682994992e-01,9.757490314682994992e-01,-3.422765977191636555e+00
9.900000000000000355e+00,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.627840701630651088e-01,2.702717784753750352e-01,1.568043988888775253e+01,5.581696468234682573e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.281149125980031389e+00,1.107906430515721574e+01,9.798780551401448102e-01,9.798780551401448102e-01,-3.423954953732883499e+00
9.950000000000001066e+00,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.635461624033162531e-01,2.675421329769238077e-01,1.551806164313793346e+01,5.603463079433657068e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.284768694720229254e+00,1.116105128072341302e+01,9.837839601798159528e-01,9.837839601798159528e-01,-3.425176677160293170e+00
1.000000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.642927436795367679e-01,2.648386385839333612e-01,1.535736489962144269e+01,5.625067051706980070e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.288373500131853033e+00,1.124285568022872184e+01,9.874679305775571070e-01,9.874679305775571070e-01,-3.426429696770098676e+00
1.005000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.650241258150830115e-01,2.621610890174873032e-01,1.519833224560083629e+01,5.646509600283787789e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.291962856427871564e+00,1.132445741420322172e+01,9.909313046476913023e-01,9.909313046476913023e-01,-3.427712573466425550e+00
1.010000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.657406145233885519e-01,2.595092781770775847e-01,1.504094644865565478e+01,5.667791931313092002e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.295536102047117222e+00,1.140583693309535818e+01,9.941755686900407563e-01,9.941755686900408673e-01,-3.429023881348105540e+00
1.015000000000000036e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.664425095211141015e-01,2.568830001976218358e-01,1.488519045481516834e+01,5.688915241931624678e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.299092599543989923e+00,1.148697523235658657e+01,9.972023506411876737e-01,9.972023506411875626e-01,-3.430362209202896917e+00
1.020000000000000107e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.671301046394794598e-01,2.542820495041470119e-01,1.473104738671044345e+01,5.709880720331177439e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.302631735449388595e+00,1.156785385650035636e+01,1.000013413730542089e+00,1.000013413730542089e+00,-3.431726161910043871e+00
1.025000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.678036879337954534e-01,2.517062208642144583e-01,1.457850054174554622e+01,5.730689545825438103e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.306152920104395987e+00,1.164845490217271262e+01,1.002610650155330019e+00,1.002610650155330241e+00,-3.433114361752372279e+00
1.030000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.684635417912105249e-01,2.491553094381580569e-01,1.442753339028769410e+01,5.751342888916326501e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.309655587468229410e+00,1.172876102027243128e+01,1.004996074787770866e+00,1.004996074787771088e+00,-3.434525449639286965e+00
1.035000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.691099430366928447e-01,2.466291108272055665e-01,1.427812957387613224e+01,5.771841911359838484e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.313139194901962403e+00,1.180875541715941424e+01,1.007171818926933415e+00,1.007171818926933415e+00,-3.435958086242265619e+00
1.040000000000000036e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.697431630372637112e-01,2.441274211195518240e-01,1.413027290344957976e+01,5.792187766231391421e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.316603222929487504e+00,1.188842185499003179e+01,1.009140124106893799e+00,1.009140124106893799e+00,-3.437410953044596429e+00
1.045000000000000107e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.703634678045022222e-01,2.416500369344493915e-01,1.398394735759200636e+01,5.812381597990685655e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.320047174977189153e+00,1.196774465121886522e+01,1.010903335972077377e+00,1.010903335972077599e+00,-3.438882753307262341e+00
1.050000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.709711180953392029e-01,2.391967554643809890e-01,1.383913708079659521e+01,5.832424542546084112e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.323470577093746048e+00,1.204670867730570549e+01,1.012463898229796877e+00,1.012463898229796877e+00,-3.440372212953024089e+00
1.055000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.715663695111598219e-01,2.367673745153763276e-01,1.369582638174767730e+01,5.852317727318501195e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.326872977651462726e+00,1.212529935666714564e+01,1.013824346689277567e+00,1.013824346689277567e+00,-3.441878081370865150e+00
1.060000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.721494725952346538e-01,2.343616925455333788e-01,1.355399973162044880e+01,5.872062271304825387e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.330253947030511918e+00,1.220350266191178967e+01,1.014987303395715301e+00,1.014987303395715301e+00,-3.443399132143071029e+00
1.065000000000000036e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.727206729284979536e-01,2.319795087018033108e-01,1.341364176239831174e+01,5.891659285140863345e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.333613077287416404e+00,1.228130511139772452e+01,1.015955470867127897e+00,1.015955470867127675e+00,-3.444934163697296992e+00
1.070000000000000107e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.732802112236937919e-01,2.296206228550955186e-01,1.327473726520762298e+01,5.911109871163809926e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.336949981809063770e+00,1.235869376515033125e+01,1.016731626441041980e+00,1.016731626441041980e+00,-3.446481999886080505e+00
1.075000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.738283234179089254e-01,2.272848356337585085e-01,1.313727118866969690e+01,5.930415123474257477e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.340264294953539936e+00,1.243565622017871419e+01,1.017318616737459935e+00,1.017318616737459713e+00,-3.448041490496277284e+00
1.080000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.743652407635138291e-01,2.249719484554902893e-01,1.300122863726987354e+01,5.949576127997737718e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.343555671678983376e+00,1.251218060522742448e+01,1.017719352243721564e+00,1.017719352243721787e+00,-3.449611511690976684e+00
1.085000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.748911899175308760e-01,2.226817635577299226e-01,1.286659486974347466e+01,5.968593962545809539e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.346823787161668839e+00,1.258825557500049896e+01,1.017936802026392584e+00,1.017936802026392584e+00,-3.451190966386488590e+00
1.090000000000000036e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.754063930294506468e-01,2.204140840265814139e-01,1.273335529747846451e+01,5.987469696876679404e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.350068336404450786e+00,1.266387030389338975e+01,1.017973988574567779e+00,1.017973988574567779e+00,-3.452778784567002823e+00
1.095000000000000107e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.759110678275161321e-01,2.181687138243183222e-01,1.260149548293467525e+01,6.006204392755379873e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.353289033836684085e+00,1.273901447926792052e+01,1.017833982778453494e+00,1.017833982778453716e+00,-3.454373923539545643e+00
1.100000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.764054277034959206e-01,2.159454578155170501e-01,1.247100113807938015e+01,6.024799104013494055e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.356485612906683791e+00,1.281367829430456950e+01,1.017519899046509524e+00,1.017519899046509524e+00,-3.455975368131872116e+00
1.105000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.768896817959663581e-01,2.137441217918649716e-01,1.234185812283907246e+01,6.043254876608434856e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.359657825667742514e+00,1.288785244046522038e+01,1.017034890563866423e+00,1.017034890563866423e+00,-3.457582130835911816e+00
1.110000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.773640350721228831e-01,2.115645124956878065e-01,1.221405244356728304e+01,6.061572748682275691e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.362805442358695274e+00,1.296152809959894192e+01,1.016382144694261580e+00,1.016382144694261580e+00,-3.459193251899385757e+00
1.115000000000000036e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.778286884081417440e-01,2.094064376422398732e-01,1.208757025152825193e+01,6.079753750620150443e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.365928250979957292e+00,1.303469693572196064e+01,1.015564878527194237e+00,1.015564878527194459e+00,-3.460807799368185389e+00
1.120000000000000107e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.782838386681109721e-01,2.072697059407994924e-01,1.196239784139632434e+01,6.097798905108211542e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.369026056865955354e+00,1.310735108650267122e+01,1.014586334571634829e+00,1.014586334571634829e+00,-3.462424869082072476e+00
1.125000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.787296787815532584e-01,2.051541271146100354e-01,1.183852164977086296e+01,6.115709227191158393e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.372098682254776492e+00,1.317948315448047225e+01,1.013449776597041163e+00,1.013449776597040941e+00,-3.464043584626243621e+00
1.130000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.791663978195589424e-01,2.030595119197062537e-01,1.171592825370654722e+01,6.133485724329329480e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.375145965855882668e+00,1.325108619804738375e+01,1.012158485622201232e+00,1.012158485622201232e+00,-3.465663097241238333e+00
1.135000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.795941810695497631e-01,2.009856721626644971e-01,1.159460436925890470e+01,6.151129396455377041e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.378167762416627751e+00,1.332215372221905980e+01,1.010715756051860925e+00,1.010715756051860925e+00,-3.467282585693640673e+00
1.140000000000000036e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.800132101086952430e-01,1.989324207173137904e-01,1.147453685004487411e+01,6.168641236030509845e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.381163942288352819e+00,1.339267966922220054e+01,1.009124891960931691e+00,1.009124891960931691e+00,-3.468901256109969022e+00
1.145000000000000107e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.804236628759984695e-01,1.968995715404439351e-01,1.135571268581830928e+01,6.186022228100320763e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.384134390992714181e+00,1.346265840892280963e+01,1.007389203525540955e+00,1.007389203525540955e+00,-3.470518341776099192e+00
1.150000000000000000e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.808257137430751449e-01,1.948869396865456904e-01,1.123811900106021255e+01,6.203273350350196891e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.387079008788915990e+00,1.353208472911957116e+01,1.005512003600013138e+00,1.005512003600013360e+00,-3.472133102904502611e+00
1.155000000000000071e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.812195335836417787e-01,1.928943413216167857e-01,1.112174305358356641e+01,6.220395573160313329e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.389997710242468099e+00,1.360095382572556488e+01,1.003496604438564033e+00,1.003496604438563811e+00,-3.473744826371519601e+00
1.160000000000000142e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.816052898417368944e-01,1.909215937360668747e-01,1.100657223315263167e+01,6.237389859660218416e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.392890423796038890e+00,1.366926129286001945e+01,1.001346314560180195e+00,1.001346314560180417e+00,-3.475352825426837544e+00
1.165000000000000036e+01,1.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,9.819831465986902375e-01,1.889685153567527975e-01,1.089259406011651876e+01,6.254257165783008166e-01,8.494808204483388359e-01,4.462871026284194742e-01,1.395757091342952894e+00,1.373700311287107922e+01,9.990644357549669508e-01,9.990644357549667287e-01,-3.476956439377262065e+00
